Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	40	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"983","main.cluster index_upperinput":"983"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=101&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	603.2000	603.2000	0	N/A	N/A	298430.2689551855	16	983	101	 	16	-631.4160	-1	633.4160	298430.2689551855
 	 	40	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"810","main.cluster index_upperinput":"810"}	This Node is a Singleton	N/A	N/A	N/A	 	603.2000	603.2000	0	N/A	N/A	263860.7407147265	14	810	-1	 	14	539.0890	0	539.0890	263860.7407147265
 	 	40	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"981","main.cluster index_upperinput":"981"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	602.6000	602.6000	0	N/A	N/A	134977.91404123156	9	981	48	 	9	-631.1370	-1	633.1370	134977.91404123156
 	 	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"620","main.cluster index_upperinput":"620"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	462.2000	462.2000	0	N/A	N/A	2005696.6775208686	30	620	21	 	30	-429.0970	-1	431.0970	2005696.6775208686
118.0	[M-H]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"783","main.cluster index_upperinput":"783"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	460.7000	460.7000	0	N/A	N/A	1669718.9293681209	6	783	35	512.2581	6	-509.2520	-1	511.2520	1669718.9293681209
114.0	[M+Cl]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"200","main.cluster index_upperinput":"200"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1	Quercitrin	0.9276979999999999	 	459.2000	459.2000	0	O=C1C2=C(O)C=C(O)C=C2OC(C3=CC(O)=C(O)C=C3)=C1O[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4	CCMSLIB00000078893	1505039.2711403926	59	200	9	250.0654	59	-283.0400	-1	285.0400	1505039.2711403926
117.0	[M-H]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"629","main.cluster index_upperinput":"629"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	461.4000	461.4000	0	N/A	N/A	473248.1871726576	16	629	8	433.1034	16	-430.1010	-1	432.1010	473248.1871726576
 	 	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"626","main.cluster index_upperinput":"626"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	462.3000	462.3000	0	N/A	N/A	368234.35129868874	13	626	124	 	13	-429.3230	-1	431.3230	368234.35129868874
 	 	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"784","main.cluster index_upperinput":"784"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	460.3000	460.3000	0	N/A	N/A	359391.1998185894	6	784	14	 	6	-509.5360	-1	511.5360	359391.1998185894
115.0	[M+Cl]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"355","main.cluster index_upperinput":"355"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	460.7000	460.7000	0	N/A	N/A	351945.22114841663	13	355	20	292.0511	13	-325.0150	-1	327.0150	351945.22114841663
113.0	[M+Cl]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"197","main.cluster index_upperinput":"197"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	461.2000	461.2000	0	N/A	N/A	258922.525419855	21	197	50	249.0667	21	-282.0320	-1	284.0320	258922.525419855
 	 	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"785","main.cluster index_upperinput":"785"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	459.6000	459.6000	0	N/A	N/A	257487.6218534278	6	785	48	 	6	-510.2520	-1	512.2520	257487.6218534278
114.0	[M-H+HCOOH]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"257","main.cluster index_upperinput":"257"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	459.1000	459.1000	0	N/A	N/A	139034.0495103995	7	257	20	250.0654	7	-293.0540	-1	295.0540	139034.0495103995
118.0	[M-H-C6H10O5]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"421","main.cluster index_upperinput":"421"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	460.2000	460.2000	0	N/A	N/A	138902.92562082072	7	421	38	512.2581	7	-347.1940	-1	349.1940	138902.92562082072
115.0	[M-H-H2O]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"182","main.cluster index_upperinput":"182"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	463.5000	463.5000	0	N/A	N/A	128447.0804597602	29	182	50	292.0511	29	-271.0400	-1	273.0400	128447.0804597602
113.0	[M-2H+K]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"219","main.cluster index_upperinput":"219"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=178&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C27H22O18/c28-9-1-6(2-10(29)16(9)32)24(39)45-27-22(38)23-19(35)13(43-27)5-42-25(40)7-3-11(30)17(33)20(36)14(7)15-8(26(41)44-23)4-12(31)18(34)21(15)37/h1-4,13,19,22-23,27-38H,5H2/t13?,19-,22?,23-,27+/m1/s1	(1R,21S,23R)-6,7,8,11,12,13,22,23-octahydroxy-3,16-dioxo-2,17,20-trioxatetracyclo[17.3.1.0?,?.0�?,�?]tricosa-4(9),5,7,10(15),11,13-hexaen-21-yl 3,4,5-trihydroxybenzoate	0.845526	 	461.4000	461.4000	0	N/A	CCMSLIB00004701195	114702.03462004034	12	219	178	249.0667	12	-284.0230	-1	286.0230	114702.03462004034
 	 	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"211","main.cluster index_upperinput":"211"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1	Astilbin/neoastilbin	0.817945	 	461.7000	461.7000	0	CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	CCMSLIB00005778363	99884.67370809655	9	211	31	 	9	-283.1140	-1	285.1140	99884.67370809655
116.0	[M-H-CH3]-	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"323","main.cluster index_upperinput":"323"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	460.7000	460.7000	0	N/A	N/A	65537.49394534406	8	323	124	328.02	8	-309.9840	-1	311.9840	65537.49394534406
 	 	41	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"786","main.cluster index_upperinput":"786"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	460.9000	460.9000	0	N/A	N/A	38691.32422527722	6	786	54	 	6	-511.2580	-1	513.2580	38691.32422527722
 	 	42	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"431","main.cluster index_upperinput":"431"}	This Node is a Singleton	N/A	N/A	N/A	 	553.7000	553.7000	0	N/A	N/A	5340579.219708608	45	431	-1	 	45	-355.1340	-1	357.1340	5340579.219708608
 	 	42	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"444","main.cluster index_upperinput":"444"}	This Node is a Singleton	N/A	N/A	N/A	 	553.8000	553.8000	0	N/A	N/A	561466.5242164559	41	444	-1	 	41	-356.1380	-1	358.1380	561466.5242164559
 	 	42	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"842","main.cluster index_upperinput":"842"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	"InChI=1S/C19H18O7/c1-22-13-6-5-10(7-11(13)20)14-8-12(21)17-15(26-14)9-16(23-2)18(24-3)19(17)25-4/h5-9,20H,1-4H3"	Eupatorin-5-methylether CollisionEnergy:205060	0.713969	 	551.8000	551.8000	0	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O	CCMSLIB00010116214	156994.78440985474	16	842	20	 	16	-565.1170	-1	567.1170	156994.78440985474
 	 	42	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"387","main.cluster index_upperinput":"387"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	555.2000	555.2000	0	N/A	N/A	101379.67506729387	6	387	30	 	6	-331.2000	-1	333.2000	101379.67506729387
 	 	42	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"911","main.cluster index_upperinput":"911"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=77&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	555.8000	555.8000	0	N/A	N/A	92916.52297089959	13	911	77	 	13	-587.1950	-1	589.1950	92916.52297089959
121.0	[M-H]-	44	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"99","main.cluster index_upperinput":"99"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	28.8000	28.8000	0	N/A	N/A	841319.2745574291	15	99	26	197.06799999999998	15	-194.0610	-1	196.0610	841319.2745574291
 	 	44	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"22","main.cluster index_upperinput":"22"}	This Node is a Singleton	N/A	N/A	N/A	 	28.8000	28.8000	0	N/A	N/A	214399.81770190835	20	22	-1	 	20	-133.0440	-1	135.0440	214399.81770190835
121.0	[M-2H+K]-	44	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"134","main.cluster index_upperinput":"134"}	This Node is a Singleton	N/A	N/A	N/A	 	27.2000	27.2000	0	N/A	N/A	123096.65266227548	15	134	-1	197.06799999999998	15	-232.0170	-1	234.0170	123096.65266227548
 	 	44	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"645","main.cluster index_upperinput":"645"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	29.9000	29.9000	0	N/A	N/A	79212.68211058324	11	645	49	 	11	-435.0380	-1	437.0380	79212.68211058324
 	 	44	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"100","main.cluster index_upperinput":"100"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=57&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	28.5000	28.5000	0	N/A	N/A	56963.1104267633	8	100	57	 	8	-194.2390	-1	196.2390	56963.1104267633
 	 	44	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"101","main.cluster index_upperinput":"101"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=57&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	28.9000	28.9000	0	N/A	N/A	56045.28489012567	11	101	57	 	11	-195.0640	-1	197.0640	56045.28489012567
122.0	[M-H+Cl]2-	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"999","main.cluster index_upperinput":"999"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	643.4000	643.4000	0	N/A	N/A	6165415.254644736	18	999	29	1314.8936	18	-672.4270	-1	674.4270	6165415.254644736
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1003","main.cluster index_upperinput":"1003"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	644.1000	644.1000	0	N/A	N/A	1768369.0280760177	18	1003	9	 	18	-673.4290	-1	675.4290	1768369.0280760177
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1000","main.cluster index_upperinput":"1000"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	644.2000	644.2000	0	N/A	N/A	1187258.6315326826	17	1000	2	 	17	-672.7600	-1	674.7600	1187258.6315326826
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1090","main.cluster index_upperinput":"1090"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	642.3000	642.3000	0	N/A	N/A	1076088.8269542216	25	1090	14	 	25	-819.3980	-1	821.3980	1076088.8269542216
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1096","main.cluster index_upperinput":"1096"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	642.2000	642.2000	0	N/A	N/A	492459.778821126	25	1096	22	 	25	-820.4030	-1	822.4030	492459.778821126
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1004","main.cluster index_upperinput":"1004"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	644.1000	644.1000	0	N/A	N/A	402533.3477108705	16	1004	2	 	16	-673.7610	-1	675.7610	402533.3477108705
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1001","main.cluster index_upperinput":"1001"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3	Massbank:PR306080 Kaempferol-3-O-rhamnoside	0.965463	 	643.7000	643.7000	0	CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(O)C(O)C1O	CCMSLIB00005740697	264122.8950380368	10	1001	2	 	10	-673.0840	-1	675.0840	264122.8950380368
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1005","main.cluster index_upperinput":"1005"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	643.8000	643.8000	0	N/A	N/A	246517.58066387696	9	1005	2	 	9	-674.0440	-1	676.0440	246517.58066387696
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1006","main.cluster index_upperinput":"1006"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	643.6000	643.6000	0	N/A	N/A	210229.29109778622	17	1006	14	 	17	-674.4320	-1	676.4320	210229.29109778622
122.0	[M+Cl]-	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1185","main.cluster index_upperinput":"1185"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C27H24O18/c28-11-1-8(2-12(29)18(11)34)24(39)42-7-17-21(37)22(38)23(44-25(40)9-3-13(30)19(35)14(31)4-9)27(43-17)45-26(41)10-5-15(32)20(36)16(33)6-10/h1-6,17,21-23,27-38H,7H2/t17-,21-,22+,23-,27+/m1/s1	NCGC00384822-01![(2R,3S,4S,5R,6S)-3,4-dihydroxy-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-2-yl]methyl 3,4,5-trihydroxybenzoate	0.850952	 	643.6000	643.6000	0	O[C@@H]1[C@@H](COC(=O)C2=CC(O)=C(O)C(O)=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	CCMSLIB00000847065	70704.33081275961	8	1185	14	1314.8936	8	-1347.8640	-1	1349.8640	70704.33081275961
 	 	45	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1186","main.cluster index_upperinput":"1186"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	643.7000	643.7000	0	N/A	N/A	47988.84226407891	7	1186	14	 	7	-1348.8640	-1	1350.8640	47988.84226407891
 	 	46	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1036","main.cluster index_upperinput":"1036"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=110&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	549.1000	549.1000	0	N/A	N/A	617582.144513376	11	1036	110	 	11	-739.3700	-1	741.3700	617582.144513376
 	 	46	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"858","main.cluster index_upperinput":"858"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=154&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	547.1000	547.1000	0	N/A	N/A	353221.5808995323	8	858	154	 	8	-570.6880	-1	572.6880	353221.5808995323
