id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
393_all_features_Matched_for_GNPS_msLevel2retentionTime498.65502scanNum406	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.902848363	Isoflavonoids	0.885760367	Rotenoids	0.873066127	Isoflavonoid O-glycosides	0.601656318			Isoflavonoid O-glycosides	0.601656318	Isoflavonoids	0.889131606	Phenylpropanoids and polyketides	0.991579175	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Isoflavonoid O-glycosides; Hexoses; Monosaccharides; Rotenoids; Isoflavans; Acetals; Secondary alcohols; Tertiary alcohols; Isoflavanones; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; 8-prenylated isoflavanones; Rotenones; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; Chemical entities	FT0903
554_all_features_Matched_for_GNPS_msLevel2retentionTime497.451scanNum572	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.926101327	Isoflavonoids	0.936399758	Rotenoids	0.906455338	Isoflavonoid O-glycosides	0.520532548			Isoflavonoid O-glycosides	0.520532548	Isoflavonoids	0.935051382	Phenylpropanoids and polyketides	0.994475901	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Isoflavonoid O-glycosides; Hexoses; Monosaccharides; Rotenoids; Isoflavans; Acetals; Secondary alcohols; Isoflavanones; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; 8-prenylated isoflavanones; Rotenones; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; Chemical entities	FT0903
602_all_features_Matched_for_GNPS_msLevel2retentionTime497.38698scanNum625	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.913350582	Isoflavonoids	0.625293732	Rotenoids	0.220217273	Lignan glycosides	0.583412409					Lignan glycosides	0.583412409	"Lignans, neolignans and related compounds"	0.490278482	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Benzofurans; Organooxygen compounds; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT0903
628_all_features_Matched_for_GNPS_msLevel2retentionTime498.70104scanNum651	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.895071268	Isoflavonoids	0.769384623	Rotenoids	0.331610799	Lignan glycosides	0.511230648					Lignan glycosides	0.511230648	"Lignans, neolignans and related compounds"	0.342079788	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Isoflavonoid O-glycosides; Hexoses; Lignan glycosides; Monosaccharides; Isoflavans; Acetals; Secondary alcohols; Isoflavanones; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT0903
655_all_features_Matched_for_GNPS_msLevel2retentionTime497.83602scanNum680	C26H24N10O7	[M - H]-	C26H24N10O7	Alkaloids	0.620516062	Pseudoalkaloids	0.269432873	pteridine alkaloids	0.323511899	Glycosyl compounds	0.823237717	Glycosyl compounds	0.823237717	Carbohydrates and carbohydrate conjugates	0.919489443	Organooxygen compounds	0.999639392	Organic oxygen compounds	0.999790132	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	FT0903
679_all_features_Matched_for_GNPS_msLevel2retentionTime496.45002scanNum706	C26H32N6O6S2	[M - H]-	C26H32N6O6S2	Amino acids and Peptides	0.63259244	Peptide alkaloids	0.577168286	Thiodiketopiperazine alkaloids	0.194719195	Alpha amino acids and derivatives	0.786765158	Amino acids and derivatives	0.853583694	"Amino acids, peptides, and analogues"	0.859767973	Carboxylic acids and derivatives	0.664435804	Organic acids and derivatives	0.993051648	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Lactams; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; N-alkylpiperazines; N-methylpiperazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT0903
794_all_features_Matched_for_GNPS_msLevel2retentionTime495.82698scanNum827	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.918291569	Lignans	0.863391042	Furofuranoid lignans	0.519502819	Lignan glycosides	0.935207486					Lignan glycosides	0.935207486	"Lignans, neolignans and related compounds"	0.876649082	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Benzofurans; Organooxygen compounds; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxolanes; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 2-arylbenzofuran flavonoids; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; Phenoxy compounds; Chemical entities"	FT0903
817_all_features_Matched_for_GNPS_msLevel2retentionTime499.15596scanNum850	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.875495672	Isoflavonoids	0.759379864	Isoflavones	0.299073011	Lignan glycosides	0.565617442					Lignan glycosides	0.565617442	"Lignans, neolignans and related compounds"	0.357826531	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Isoflavonoid O-glycosides; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT0903
840_all_features_Matched_for_GNPS_msLevel2retentionTime499.14702scanNum873	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.880991042	Lignans	0.610472143	Furofuranoid lignans	0.277931303	Lignan glycosides	0.820843518					Lignan glycosides	0.820843518	"Lignans, neolignans and related compounds"	0.688963354	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	FT0903
856_all_features_Matched_for_GNPS_msLevel2retentionTime497.56602scanNum890	C29H32O13	[M - H]-	C29H32O13	Shikimates and Phenylpropanoids	0.885304987	Lignans	0.921625733	Furofuranoid lignans	0.776310802	Lignan glycosides	0.962907791					Lignan glycosides	0.962907791	"Lignans, neolignans and related compounds"	0.925718129	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Tetrahydrofuran lignans; Acetals; Secondary alcohols; Fatty acyl glycosides; Furofurans; Carbonyl compounds; Oxolanes; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	FT0903
878_all_features_Matched_for_GNPS_msLevel2retentionTime497.61scanNum913	C27H32N4O9S	[M - H]-	C27H32N4O9S	Amino acids and Peptides	0.555439711	Lignans	0.13918145	Thiodiketopiperazine alkaloids	0.244263604	Alpha amino acids and derivatives	0.603363454	Amino acids and derivatives	0.69424063	"Amino acids, peptides, and analogues"	0.702026248	Carboxylic acids and derivatives	0.896795034	Organic acids and derivatives	0.98482126	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	FT0903
314_all_features_Matched_for_GNPS_msLevel2retentionTime496.46598scanNum323	C30H64N6O5	[M - H]-	C30H64N6O5	Alkaloids	0.647428632	Ornithine alkaloids	0.165590435	Polyamines	0.184853852	Amino acids and derivatives	0.925465822	Amino acids and derivatives	0.925465822	"Amino acids, peptides, and analogues"	0.931178153	Carboxylic acids and derivatives	0.94112736	Organic acids and derivatives	0.97098577	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	FT0905
359_all_features_Matched_for_GNPS_msLevel2retentionTime494.859scanNum370	C30H64N6O5	[M - H]-	C30H64N6O5	Alkaloids	0.629083335	Ornithine alkaloids	0.234218717	Polyamines	0.306595713	"Amino acids, peptides, and analogues"	0.551100135			"Amino acids, peptides, and analogues"	0.551100135	Carboxylic acids and derivatives	0.495861202	Organic acids and derivatives	0.854897559	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	FT0905
394_all_features_Matched_for_GNPS_msLevel2retentionTime498.65502scanNum407	C30H64N6O5	[M - H]-	C30H64N6O5	Alkaloids	0.619226694	Peptide alkaloids	0.516895711	Cyclic peptides	0.284627438	Alpha amino acids and derivatives	0.60941869	Amino acids and derivatives	0.937230051	"Amino acids, peptides, and analogues"	0.947812498	Carboxylic acids and derivatives	0.929490566	Organic acids and derivatives	0.965212643	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Lactams; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; N-alkylpiperazines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT0905
555_all_features_Matched_for_GNPS_msLevel2retentionTime497.451scanNum573	C30H64N6O5	[M - H]-	C30H64N6O5	Alkaloids	0.664812148	Tryptophan alkaloids	0.155260012	Terpenoid tetrahydroisoquinoline alkaloids	0.090469211	Amino acids and derivatives	0.809738874	Amino acids and derivatives	0.809738874	"Amino acids, peptides, and analogues"	0.817010999	Carboxylic acids and derivatives	0.859130859	Organic acids and derivatives	0.966970265	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT0905
603_all_features_Matched_for_GNPS_msLevel2retentionTime497.38698scanNum626	C30H64N6O5	[M - H]-	C30H64N6O5	Alkaloids	0.649375975	Tryptophan alkaloids	0.251887769	Polyamines	0.241887748	Amino acids and derivatives	0.902048886	Amino acids and derivatives	0.902048886	"Amino acids, peptides, and analogues"	0.905396402	Carboxylic acids and derivatives	0.943216145	Organic acids and derivatives	0.975518346	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	FT0905
